year,week,outbreak_starting_date,reporting_date,state,district,status,cases,deaths,note,disease,is_respiratory,location_corrected
2024,35,2024-08-28,2024-08-29,maharashtra,beed,reported in same week,9,0,,hepatitis a,False,False
2024,35,2024-08-28,2024-08-29,maharashtra,palghar,reported in same week,41,0,,malaria,False,False
2024,35,2024-07-01,,maharashtra,pune,reported late,37,0,,dengue,False,False
2024,35,2024-08-30,2024-09-01,odisha,ganjam,reported in same week,86,0,,cholera,False,False
2024,35,2024-08-30,2024-08-31,odisha,boudh,reported in same week,20,0,,jaundice,False,False
2024,35,2024-08-28,2024-08-29,odisha,bhadrak,reported in same week,17,0,,acute diarrheal disease,False,False
2024,35,2024-08-28,2024-08-28,odisha,nuapada,reported in same week,19,0,,cholera,False,False
2024,35,2024-08-26,2024-08-29,odisha,koraput,reported in same week,14,0,,acute diarrheal disease,False,False
2024,35,2024-08-26,2024-08-26,odisha,balangir,reported in same week,133,0,,acute diarrheal disease,False,False
2024,35,2024-08-25,2024-08-27,odisha,kandhamal,reported in same week,22,0,,acute diarrheal disease,False,False
2024,35,2024-08-12,,odisha,ganjam,reported late,16,0,,measles,False,False
2024,35,2024-08-20,,puducherry,pondicherry,reported late,28,0,,mumps,False,False
2024,35,2024-08-23,2024-08-29,punjab,rupnagar,reported in same week,101,0,,cholera,False,False
2024,35,2024-08-27,2024-08-27,rajasthan,baran,reported in same week,48,0,,acute diarrheal disease,False,False
2024,35,2024-08-28,2024-08-28,tamil nadu,namakkal,reported in same week,26,0,,chickenpox,False,False
2024,35,2024-08-27,2024-08-27,tamil nadu,tiruchirappalli,reported in same week,12,0,,mumps,False,False
2024,35,2024-08-29,2024-08-30,uttar pradesh,sonbhadra,reported in same week,40,3,,acute diarrheal disease,False,False
2024,35,2024-08-27,2024-08-29,uttar pradesh,shravasti,reported in same week,14,2,,acute diarrheal disease,False,False
2024,35,2024-08-27,2024-08-27,uttar pradesh,mathura,reported in same week,110,0,,food poisoning,False,False
2024,35,2024-08-25,2024-08-27,uttar pradesh,siddharth nagar,reported in same week,14,1,,acute diarrheal disease,False,False
2024,35,2024-07-29,,uttar pradesh,lalitpur,reported late,35,3,,acute diarrheal disease,False,False
2024,35,2024-09-01,2024-09-01,west bengal,purulia,reported in same week,34,0,,cholera,False,False
2024,35,2024-08-27,2024-08-27,west bengal,purulia,reported in same week,29,0,,acute diarrheal disease,False,False
2024,35,2024-07-27,,west bengal,medinipur west,reported late,69,0,,hepatitis a,False,False
2024,34,2024-08-13,,andaman and nicobar islands,south andamans,reported late,7,0,,chickenpox,False,False
2024,34,2024-08-21,2024-08-23,andhra pradesh,chittoor,reported in same week,200,0,,acute diarrheal disease,False,False
2024,34,2024-08-20,2024-08-20,andhra pradesh,sri sathya sai,reported in same week,47,0,,cholera,False,False
2024,34,2024-08-19,2024-08-23,andhra pradesh,anakapalli,reported in same week,81,3,,food poisoning,False,False
2024,34,2024-08-21,2024-08-21,arunachal pradesh,papum pare,reported in same week,19,2,,acute diarrheal disease,False,False
2024,34,2024-08-20,2024-08-21,assam,dibrugarh,reported in same week,48,0,,acute diarrheal disease,False,False
2024,34,2024-08-19,2024-08-22,assam,"bongaigaon, kokrajhar",reported in same week,3,3,,japanese encephalitis,False,False
2024,34,2024-08-24,2024-08-24,bihar,madhubani,reported in same week,22,0,,acute diarrheal disease,False,False
2024,34,2024-08-16,2024-08-19,bihar,aurangabad,reported in same week,15,0,,acute diarrheal disease,False,False
2024,34,2024-08-09,,bihar,jehanabad,reported late,16,1,,acute diarrheal disease,False,False
2024,34,2024-08-24,2024-08-25,chhattisgarh,mahasamund,reported in same week,48,0,,acute diarrheal disease,False,False
2024,34,2024-08-24,2024-08-24,chhattisgarh,raipur,reported in same week,31,0,,acute diarrheal disease,False,False
2024,34,2024-08-22,2024-08-23,chhattisgarh,bijapur,reported in same week,9,0,,dengue,False,False
2024,34,2024-08-13,,chhattisgarh,sukma,reported late,11,0,,mumps,False,False
2024,34,2024-08-13,,chhattisgarh,sukma,reported late,6,0,,mumps,False,False
2024,34,2024-08-13,,chhattisgarh,sukma,reported late,18,0,,mumps,False,False
2024,34,2024-08-14,,goa,south goa,reported late,226,6,,cholera,False,False
2024,34,2024-08-22,2024-08-22,haryana,yamunanagar,reported in same week,127,0,,hepatitis a,False,False
2024,34,2024-08-25,2024-08-25,jammu and kashmir,baramulla,reported in same week,20,0,,hepatitis a,False,False
2024,34,2024-08-20,2024-08-20,jammu and kashmir,anantnag,reported in same week,21,0,,hepatitis a,False,False
2024,34,2024-08-20,2024-08-20,jammu and kashmir,baramulla,reported in same week,18,0,,chickenpox,False,False
2024,34,2024-08-21,2024-08-22,jharkhand,jamtara,reported in same week,39,0,,acute diarrheal disease,False,False
2024,34,2024-08-24,2024-08-24,karnataka,raichur,reported in same week,14,0,,acute diarrheal disease,False,False
2024,34,2024-08-23,2024-08-23,karnataka,haveri,reported in same week,48,0,,acute diarrheal disease,False,False
2024,34,2024-08-20,2024-08-21,karnataka,kalaburagi,reported in same week,23,0,,acute diarrheal disease,False,False
2024,34,2024-08-19,2024-08-20,karnataka,raichur,reported in same week,31,0,,dengue,False,False
2024,34,2024-08-19,2024-08-20,karnataka,tumakuru,reported in same week,21,0,,food poisoning,False,False
2024,34,2024-08-20,2024-08-22,kerala,wayanad,reported in same week,17,1,,cholera,False,False
2024,34,2024-07-11,,kerala,ernakulam,reported late,77,0,,dengue,False,False
2024,34,2024-08-25,2024-08-25,madhya pradesh,umaria,reported in same week,16,0,,acute diarrheal disease,False,False
2024,34,2024-08-23,2024-08-25,madhya pradesh,betul,reported in same week,77,2,,acute diarrheal disease,False,False
2024,34,2024-08-23,2024-08-24,madhya pradesh,rewa,reported in same week,19,0,,acute diarrheal disease,False,False
2024,34,2024-08-23,2024-08-24,madhya pradesh,sheopur,reported in same week,105,2,,acute diarrheal disease,False,False
2024,34,2024-08-22,2024-08-24,madhya pradesh,seoni,reported in same week,40,2,,acute diarrheal disease,False,False
2024,34,2024-08-21,2024-08-22,madhya pradesh,shahdol,reported in same week,7,0,,cholera,False,False
2024,34,2024-08-21,2024-08-22,madhya pradesh,singrauli,reported in same week,26,0,,acute diarrheal disease,False,False
2024,34,2024-08-19,2024-08-21,madhya pradesh,shivpuri,reported in same week,19,0,,acute diarrheal disease,False,False
2024,34,2024-08-18,2024-08-19,madhya pradesh,satna,reported in same week,32,0,,acute diarrheal disease,False,False
2024,34,2024-07-22,,madhya pradesh,rajgarh,reported late,5,0,,dengue,False,False
2024,34,2024-08-22,2024-08-23,maharashtra,palghar,reported in same week,3,1,,dengue,False,False
2024,34,2024-08-17,2024-08-19,maharashtra,aurangabad,reported in same week,181,0,,food poisoning,False,False
2024,34,2024-08-16,2024-08-20,maharashtra,amravati,reported in same week,6,1,,food poisoning,False,False
2024,34,2024-08-15,,maharashtra,pune,reported late,1,0,,zika virus,False,False
2024,34,2024-08-14,,maharashtra,pune,reported late,1,0,,zika virus,False,False
2024,34,2024-08-14,,meghalaya,west jaintia hills,reported late,1,1,,animal bite - dog bite,False,False
2024,34,2024-08-01,,meghalaya,west garo hills,reported late,1,0,,poliomyelitis (vaccine-derived polio virus),False,False
2024,34,2024-08-10,,mizoram,lawngtlai,reported late,25,0,,measles,False,False
2024,34,2024-08-23,2024-08-23,odisha,balangir,reported in same week,97,0,,acute diarrheal disease,False,False
2024,34,2024-08-23,2024-08-23,odisha,koraput,reported in same week,19,1,,acute diarrheal disease,False,False
2024,34,2024-08-22,2024-08-23,odisha,balangir,reported in same week,9,0,,acute diarrheal disease,False,False
2024,34,2024-08-22,2024-08-22,odisha,bargarh,reported in same week,38,0,,acute diarrheal disease,False,False
2024,34,2024-08-22,2024-08-22,odisha,sonepur,reported in same week,12,1,,acute diarrheal disease,False,False
2024,34,2024-08-20,2024-08-21,odisha,koraput,reported in same week,12,1,,acute diarrheal disease,False,False
2024,34,2024-08-20,2024-08-20,odisha,sambalpur,reported in same week,38,0,,leptospirosis,False,False
2024,34,2024-08-19,2024-08-20,odisha,ganjam,reported in same week,26,0,,cholera,False,False
2024,34,2024-08-19,2024-08-20,odisha,kendrapara,reported in same week,38,0,,acute diarrheal disease,False,False
2024,34,2024-08-19,2024-08-20,odisha,rayagada,reported in same week,6,0,,acute diarrheal disease,False,False
2024,34,2024-08-19,2024-08-19,odisha,balangir,reported in same week,10,0,,acute diarrheal disease,False,False
2024,34,2024-08-19,2024-08-19,odisha,balangir,reported in same week,23,0,,acute diarrheal disease,False,False
2024,34,2024-08-18,2024-08-19,odisha,rayagada,reported in same week,1,1,,diphtheria,False,False
2024,34,2024-08-14,,odisha,ganjam,reported late,15,0,,hepatitis a,False,False
2024,34,2024-08-21,2024-08-21,punjab,rupnagar,reported in same week,101,0,,cholera,False,False
2024,34,2024-06-01,,rajasthan,dungarpur,reported late,1,0,,chandipura virus,False,False
2024,34,2024-08-24,2024-08-25,tamil nadu,thanjavur,reported in same week,30,0,,acute diarrheal disease,False,False
2024,34,2024-08-23,2024-08-24,tamil nadu,thiruvallur,reported in same week,13,0,,acute diarrheal disease,False,False
2024,34,2024-08-22,2024-08-24,tamil nadu,tenkasi,reported in same week,16,0,,mumps,False,False
2024,34,2024-08-22,2024-08-22,tamil nadu,salem,reported in same week,36,0,,mumps,False,False
2024,34,2024-08-21,2024-08-23,tamil nadu,thiruvarur,reported in same week,16,0,,hepatitis a,False,False
2024,34,2024-08-21,2024-08-23,tamil nadu,tirupathur,reported in same week,15,0,,mumps,False,False
2024,34,2024-08-21,2024-08-21,tamil nadu,thanjavur,reported in same week,63,0,,typhoid,False,False
2024,34,2024-08-19,2024-08-20,tamil nadu,tiruchirappalli,reported in same week,5,0,,dengue,False,False
2024,34,2024-08-17,2024-08-19,tamil nadu,tuticorin,reported in same week,6,0,,mumps,False,False
2024,34,2024-08-16,2024-08-19,tamil nadu,tiruchirappalli,reported in same week,9,0,,mumps,False,False
2024,34,2024-08-24,2024-08-24,uttar pradesh,kaushambi,reported in same week,26,0,,acute diarrheal disease,False,False
2024,34,2024-08-20,2024-08-22,uttar pradesh,gonda,reported in same week,15,0,,acute diarrheal disease,False,False
2024,34,2024-08-19,2024-08-20,uttar pradesh,mirzapur,reported in same week,19,3,,acute diarrheal disease,False,False
2024,34,2024-08-19,2024-08-20,uttar pradesh,mirzapur,reported in same week,27,1,,acute diarrheal disease,False,False
2024,34,2024-08-03,,uttar pradesh,unnao,reported late,17,4,,diphtheria,False,False
2024,33,2024-07-16,,andhra pradesh,kurnool,reported late,40,0,,acute diarrheal disease,False,False
2024,33,2024-06-21,,andhra pradesh,parvathipuram manyam,reported late,21,0,,malaria,False,False
2024,33,2024-08-15,2024-08-16,assam,dhemaji,reported in same week,93,1,,food poisoning,False,False
2024,33,2024-08-12,2024-08-14,assam,darrang,reported in same week,24,0,,food poisoning,False,False
2024,33,2024-08-12,2024-08-12,assam,barpeta,reported in same week,20,0,,fever,False,False
2024,33,2024-08-11,2024-08-13,assam,majuli,reported in same week,27,0,,acute diarrheal disease,False,False
2024,33,2024-08-05,2024-08-12,assam,kamrup,reported in same week,93,0,,food poisoning,False,False
2024,33,2024-08-14,2024-08-14,bihar,madhepura,reported in same week,29,0,,typhoid,False,False
2024,33,2024-08-12,2024-08-13,bihar,jamui,reported in same week,18,0,,acute diarrheal disease,False,False
2024,33,2024-08-16,2024-08-17,chhattisgarh,balod,reported in same week,37,0,,acute diarrheal disease,False,False
2024,33,2024-08-16,2024-08-16,chhattisgarh,bemetara,reported in same week,51,0,,acute diarrheal disease,False,False
2024,33,2024-08-13,2024-08-14,chhattisgarh,surguja,reported in same week,19,0,,acute diarrheal disease,False,False
2024,33,2024-08-13,2024-08-14,chhattisgarh,gariyaband,reported in same week,36,0,,acute diarrheal disease,False,False
2024,33,2024-08-12,2024-08-13,chhattisgarh,surguja,reported in same week,35,0,,acute diarrheal disease,False,False
2024,33,2024-08-12,2024-08-13,chhattisgarh,durg,reported in same week,34,0,,acute diarrheal disease,False,False
2024,33,2024-08-11,2024-08-12,chhattisgarh,baloda bazar,reported in same week,47,0,,acute diarrheal disease,False,False
2024,33,2024-08-09,2024-08-12,chhattisgarh,bilaspur,reported in same week,33,0,,acute diarrheal disease,False,False
2024,33,2024-08-17,2024-08-17,gujarat,dohad,reported in same week,10,1,,acute diarrheal disease,False,False
2024,33,2024-07-09,,gujarat,"ahmedabad, amc, arvalli, banaskanth, bharuch, bhavnagar, chhotaudepur, dahod, devbhumi dwarka, gandhinagar, gir somnath, gmc, jamnagar, jmc, kheda, kutch, mahisagar, mahesana, morbi, narmada, panch mahal, patan, porbandar, rajkot, rmc, sabar kantha, smc, surendranagar ,vadodara, vmc",previous week follow up,164,73,,acute encephalitic syndrome (chandipura virus),False,False
2024,33,2024-08-17,2024-08-17,jammu and kashmir,bandipora,reported in same week,27,0,,cholera,False,False
2024,33,2024-08-16,2024-08-17,jammu and kashmir,ramban,reported in same week,134,1,,food poisoning,False,False
2024,33,2024-08-16,2024-08-16,jammu and kashmir,udhampur,reported in same week,23,0,,cholera,False,False
2024,33,2024-08-16,2024-08-16,jammu and kashmir,baramulla,reported in same week,12,0,,chickenpox,False,False
2024,33,2024-08-14,2024-08-16,jammu and kashmir,samba,reported in same week,1,1,,human rabies,False,False
2024,33,2024-08-14,2024-08-14,jammu and kashmir,kupwara,reported in same week,37,0,,acute diarrheal disease,False,False
2024,33,2024-08-13,2024-08-14,jammu and kashmir,reasi,reported in same week,41,0,,cholera,False,False
2024,33,2024-08-13,2024-08-14,jammu and kashmir,baramulla,reported in same week,19,0,,hepatitis a,False,False
2024,33,2024-08-16,2024-08-16,jharkhand,giridih,reported in same week,22,2,,acute diarrheal disease,False,False
2024,33,2024-08-14,2024-08-16,jharkhand,garhwa,reported in same week,43,0,,acute diarrheal disease,False,False
2024,33,2024-08-14,2024-08-16,jharkhand,hazaribagh,reported in same week,57,0,,acute diarrheal disease,False,False
2024,33,2024-08-13,2024-08-13,jharkhand,koderma,reported in same week,32,0,,acute diarrheal disease,False,False
2024,33,2024-08-14,2024-08-17,karnataka,bengaluru urban,reported in same week,7,0,,zika virus,False,False
2024,33,2024-08-12,2024-08-13,karnataka,raichur,reported in same week,23,0,,chikungunya,False,False
2024,33,2024-08-12,2024-08-13,karnataka,vijayapura,reported in same week,30,0,,cholera,False,False
2024,33,2024-08-12,2024-08-12,karnataka,belagavi,reported in same week,99,1,,acute diarrheal disease,False,False
2024,33,2024-08-16,2024-08-18,kerala,palakkad,reported in same week,35,0,,mumps,False,False
2024,33,2024-08-14,2024-08-16,kerala,kannur,reported in same week,163,0,,food poisoning,False,False
2024,33,2024-08-09,2024-08-12,kerala,ernakulam,reported in same week,26,0,,hepatitis a,False,False
2024,33,2024-08-17,2024-08-18,madhya pradesh,singrauli,reported in same week,43,0,,acute diarrheal disease,False,False
2024,33,2024-08-17,2024-08-17,madhya pradesh,guna,reported in same week,18,0,,acute diarrheal disease,False,False
2024,33,2024-08-16,2024-08-17,madhya pradesh,shivpuri,reported in same week,50,0,,food poisoning,False,False
2024,33,2024-08-13,2024-08-13,madhya pradesh,rewa,reported in same week,32,0,,cholera,False,False
2024,33,2024-08-12,2024-08-13,madhya pradesh,shivpuri,reported in same week,40,0,,acute diarrheal disease,False,False
2024,33,2024-08-12,2024-08-13,madhya pradesh,bhopal,reported in same week,14,0,,acute diarrheal disease,False,False
2024,33,2024-08-12,2024-08-12,madhya pradesh,bhopal,reported in same week,28,0,,acute diarrheal disease,False,False
2024,33,2024-08-09,2024-08-13,madhya pradesh,damoh,reported in same week,56,0,,acute diarrheal disease,False,False
2024,33,2024-08-14,2024-08-16,maharashtra,amravati,reported in same week,87,0,,acute diarrheal disease,False,False
2024,33,2024-08-06,2024-08-12,maharashtra,satara,reported in same week,28,0,,chikungunya,False,False
2024,33,2024-08-02,,maharashtra,pune,reported late,2,0,,zika virus,False,False
2024,33,2024-08-12,2024-08-12,manipur,kamjong,reported in same week,7,0,,typhoid,False,False
2024,33,2024-08-16,2024-08-16,mizoram,serchhip,reported in same week,68,0,,typhoid,False,False
2024,33,2024-08-17,2024-08-18,odisha,ganjam,reported in same week,36,0,,cholera,False,False
2024,33,2024-08-17,2024-08-17,odisha,jharsuguda,reported in same week,41,0,,acute diarrheal disease,False,False
